PVL_3374,-809625.83,-1100237.3,Myslívský potok
PMO_XPPBr002,-578500.77,-1086866.04,Březná
PVL_2726,-751341.46,-1121971.26,Smutná
ZVHS_501-036,-610339.75,-1140749,Besének
PLA_163,-670896.7,-979717.5,Kamenice
PLA_308,-657301.8,-1085123.8,Chrudimka
PMO_SPPKu029,-606780.51,-1148771.58,Kuřimka
POD_5517,-483378.3,-1078771.4,Bílá Voda
ZVHS_510-016,-569294.5,-1095821.8,Květínský p.
POH_1483,-736091,-960645,Kamenice
ZVHS_511-008,-633441,-1155183.4,Okarecký p.
POH_1374,-795898,-981855,Loupnice
PVL_8958,-713255.34,-1112051.31,Trnava
CHMI_3418,-788494.96,-1037978.66,Rakovnický potok
REF_082,-575606.71,-1096409.81,Mírovka
PLA_225,-638638.4,-1070622.5,Ležák
PVL_2204,-855744.41,-1109247.76,Hájecký potok (př. Kouby)
PMO_YPPRu012,-530126.8,-1152610.13,Rusava
CHMI_1084,-817204.08,-1067547.47,Berounka
REF_074,-444770.42,-1135996.74,Lomná
ZVHS_204-030,-762366.34,-1183369.99,Zubčický p.
CHMI_3961,-546597.23,-1140896.21,Blata
ZVHS_204-038,-767112.9,-1173760.4,Křemžský p.
PMO_KPNNM004,-599126.5,-1194391.07,Dyje
POH_1058,-712719,-982884,Panenský potok
ZVHS_219-066,-734211.06,-1140465.82,Doňovský potok
CHMI_7056,-777592.36,-1080275.98,Litavka
PMO_SPPLb025,-614784.27,-1140830.07,Libochovka
ZVHS_403-070,-479329.2,-1107919.7,Polančice (původní402-042)
ZVHS_201-035,-712587,-1069182.5,Nučický
PMO_JPTMo004,-640305.75,-1130476.15,Babačka
PMO_SPPSi027,-596799.24,-1119331.44,Svitava
ZVHS_208N001,-772294.3,-1020427.4,Bakovský p.
CHMI_1052,-820903.51,-1128396.38,Otava
CHMI_5046,-750520.4,-1025708.88,Knovízský potok
ZVHS_212-031,-823323,-1041561,Manětínský potok
POH_1270,-735613,-1013140,Pšovka
ZVHS_111-025,-629520.1,-990948.3,Bobr
ZVHS_213-002,-748079.8,-1062441.9,Bojovský
PVL_2922,-792730.11,-1154154.19,Blanice
ZVHS_216-012,-792277.3,-1026999.8,Novodvorský p.
ZVHS_104N001,-682690.2,-1068260.1,Křenovka
PVL_3328,-819576.63,-1071464.84,Božkovský potok (př. Úslavy)
ZVHS_219-035,-733843.87,-1123510.37,Kozský p.
ZVHS_512-029,-546932.37,-1181020.91,Medlovický p.
PMO_YPPHa004,-565974.15,-1154616.29,Haná
ZVHS_101N001,-631601.6,-1033322.8,Smržovský p.
PLA_139,-665307.9,-1056950,Opatovický kanál
POH_1129,-858660,-1039710,Teplá
CHMI_4001,-638024.15,-1062078.36,Loučná
CHMI_3706,-783456.69,-1085702.87,Litavka
ZVHS_204-042,-788403,-1186844,Ostřice
PVL_2144,-807323.21,-1174884.57,Studená Vltava
ZVHS_306-007,-771123.2,-973948.3,Bohosudovský p.
POH_1197,-792392,-968497,Flájský potok
POD_5022,-479402.6,-1107842.3,Polancice
PVL_2616,-725585.55,-1178005.88,Dračice
PLA_307,-650563.9,-983558.4,Labe
REF_103,-694280.76,-1089773.81,Sázava
ZVHS_402-039,-475770.3,-1118860,Košice
PMO_BPPJu005,-501540.62,-1136423.92,Juhyně
POH_1141,-847457,-1017531,Lomnický potok
PMO_YPPBl011,-553498.4,-1127519.28,Blata
PLA_196,-646638.9,-1079007.9,Chrudimka
ZVHS_206-013,-658902.8,-1121099,Ochozský
CHMI_1204,-649755.88,-1167559.87,Rokytná
ZVHS_216-014,-790234.9,-1029656.3,Lišanský p.
PLA_87,-670185.7,-972107.2,Hřebový potok
ZVHS_402-021,-495224.3,-1112745.8,Bravinský p.
PMO_YPTOp002,-575270.25,-1149189.75,Malá Haná
CHMI_3482,-900378.02,-997972.55,Lužní potok
ZVHS_401-043,-512197.8,-1088637.3,Heřmanický p.
ZVHS_106N001,-675181.9,-1006014.9,Libuňka
ZVHS_504-027,-678789.9,-1141694.2,Valchovský p.
PVL_1039,-747544.78,-1021072.04,Vltava
REF_010,-553496.2,-1110760.56,Morava
CHMI_3465,-732951.49,-951304.27,Křinice
ZVHS_102-065,-614792.67,-1081497.28,Loučná
ZVHS_201-069,-715651.86,-1089776.35,Orlina
REF_112,-752028.4,-1130268.85,Smutná
PMO_SPPBi033,-622151.97,-1146199.08,Bílý potok
ZVHS_517-025,-564290,-1169498.9,Hvězdlička
ZVHS_403-060,-472202,-1099105,Černý příkop
ZVHS_216-011,-792247.3,-1025350.1,Lišanský p.
PVL_2523,-765612.31,-1178635.45,Vltava
PVL_2903,-804497.12,-1148305.99,Volyňka
CHMI_0140,-627318.84,-1002929.72,Úpa
ZVHS_102-013,-621585.4,-1075832.9,Knířovský p.
ZVHS_401-014,-502807,-1077967.2,Hořina
CHMI_3459,-832044.38,-985543.47,Černá voda
POH_101201,-850388.13,-1017203.74,Lomnický potok
ZVHS_214-004,-810216,-1144075.4,Zdíkovský p.
PVL_8959,-700769.97,-1152932.52,Hamerský potok(př.Nežárky)
POH_1459,-800526,-1013375,Blšanka
CHMI_3453,-841050.03,-1007199.57,Ohře
CHMI_3493,-893622.11,-1000365.5,Bílý Halštrov
ZVHS_209-008,-833293.7,-1110627.1,Mochtínský p.
PLA_228,-590097.2,-1060419.1,Orlický potok
ZVHS_504-034,-661271.8,-1133618.1,Kozlovský p.
PLA_171,-704145.7,-1012287.8,Klenice
ZVHS_401-059,-555778.4,-1028904.2,Bílý potok
CHMI_5051,-748626.51,-1053906.82,Radotínský potok
REF_097,-738156.69,-1107481.74,Pbp Košínského
ZVHS_210-009,-694917.36,-1128555.76,Bělá
CHMI_3608,-469707.7,-1102094.6,Ostravice
REF_058,-739919.02,-989140.53,Hrádecký potok
PMO_XPPOl007,-542138.53,-1133373.51,Olešnice (Kokorka)
ZVHS_210-015,-684604.3,-1118246.2,Hajnický
PVL_2057,-710180.08,-1168637.4,Dračice
ZVHS_104-076,-685157.81,-1067438.16,Vrchlice
ZVHS_302-028,-875972,-1018867,Suchý p.
ZVHS_104-072,-688326.88,-1070197.17,Vrchlice
CHMI_3617,-480755.9,-1111918,Odra
ZVHS_402-055,-485234.34,-1110730.74,Bílovka
ZVHS_507-002,-572424.2,-1107587.7,Javoříčka
ZVHS_216-003,-796300.9,-1033948.7,Petrovický p.
PVL_2623,-760708.08,-1195653.86,Zdíkovský potok
PVL_2710,-733865.85,-1159220.72,Lužnice
PMO_SPPPu026,-588772.75,-1142934.77,Punkva
ZVHS_211-033,-779315.37,-1114252,Luční p.
CHMI_0201,-743873.71,-953098.5,Labe
PLA_85,-670964.9,-971669.3,Černá Desná
PVL_2131,-773175.77,-1181449.96,Polečnice (Kájovský potok)
POD_5590,-555846.4,-1028942.4,Bílý potok
ZVHS_515N002,-676976,-1180274.2,Blatnice
POH_1112,-747041,-965304,Ploučnice
PVL_2722,-734496.12,-1123121.09,Chotovinský potok
REF_006,-631860.83,-1202406.09,Dyje
POD_5556,-544799.2,-1035719.1,Vidnávka
ZVHS_201-064,-722616.08,-1106248.78,Blanice
PVL_2652,-758837.42,-1180952.77,bez.př. Velešínského potok
CHMI_7005,-743871.14,-953498.6,Labe
CHMI_5004,-659957.72,-1124174.41,Šlapanka
CHMI_1092,-809487.93,-1052727.88,Střela
CHMI_3648,-553730.09,-1099307.24,Oskava
PLA_148,-651313.2,-1035863.6,Bystřice
CHMI_3922,-761683.93,-1201698.93,Malše
ZVHS_401-076,-506480.91,-1049643.65,Osoblaha
CHMI_1131,-686192.85,-946512.45,Smědá
CHMI_1032,-695858.28,-1038098.66,Mrlina
POH_1096,-763599,-976602,Ždírnický potok
ZVHS_108N002,-636784.9,-1050374.2,Býšťský p.
ZVHS_508-005,-512748.8,-1129888.8,Ludina
ZVHS_510-014,-566068.8,-1087214.5,Loučka
ZVHS_109-024,-695094.3,-1036184.6,Chlebka
CHMI_0202,-743808.85,-954566.24,Labe
PVL_2621,-759525.15,-1201983.16,Tichá
REF_089,-728531.24,-1153365.93,Nežárka
CHMI_3324,-728529.92,-1072664.09,Sázava
ZVHS_207-013,-733613.1,-1163320.7,Prostřední stoka
POD_5548,-538559.9,-1074722.4,Moravice
PVL_2108,-696641.71,-1152107.16,Hamerský potok(př.Nežárky)
CHMI_3556,-581404.14,-1228878.94,Morava
REF_078,-733611.3,-1132076.97,Lužnice
POD_5506,-544734.3,-1058272.3,Bělá
PMO_SPPSi008,-601885.14,-1106862.76,Svitava
ZVHS_210-040,-709442.2,-1117212.7,LP Kejtovského
ZVHS_104-011,-689653.2,-1071448.6,Košický p.
ZVHS_515-045,-654551.7,-1178256.02,Ctidružiský p. km 0.8 - 11.7
PVL_3330,-820420.49,-1061551.35,Třemošná
ZVHS_215-026,-758300.1,-1087737.5,Brzina
POH_1472,-814801,-1006491,Libocký potok
CHMI_1112,-851685.85,-1010444.99,Rolava
PMO_ZPTLu002,-517181.01,-1175453.84,Ludkovický potok
ZVHS_205-037,-855272.7,-1113191.6,Kouba
ZVHS_208-012,-765103.7,-1028083.3,Knovízský
CHMI_1001,-649907.89,-1000627.79,Labe
CHMI_1205,-668446.64,-1185367.8,Dyje
ZVHS_512-023,-523915.34,-1187994.91,Nivnička
PVL_2059,-651984.68,-1114246.81,Nížkovský potok(př.Sázavy)
ZVHS_210-070,-686812.15,-1120232.4,Kladinský potok
PVL_2624,-756869.26,-1196108.65,Kamenice (př.Malše)
ZVHS_504-044,-677218.42,-1133361.6,Jihlava
ZVHS_201-048,-734346.6,-1082734.9,Janovický
ZVHS_515-029,-645989.01,-1177830.21,Nedveka
PLA_287,-631775.7,-1023474.7,Běluňka
PVL_8965,-654039.94,-1112590.73,Sázava
CHMI_1026,-632322.7,-1043722.46,Orlice
PVL_3341,-793326.66,-1052131.03,Zbirožský potok
ZVHS_104-032,-701004.3,-1069139.6,Ostašovský p.
ZVHS_206-032,-689986.38,-1091006.21,Jestřebický p.
PVL_3000,-694271.07,-1106116.89,Martinický potok(př.Želivky)
ZVHS_104-054,-724379.2,-1048128.4,Sibřinský p.
CHMI_1130,-701465.44,-963809.65,Lužická Nisa
PVL_2756,-725599.54,-1159883.9,Nová řeka
ZVHS_515-015,-656083.4,-1176384.3,Syrovický p.
CHMI_1174,-532038.07,-1165965.5,Dřevnice
CHMI_7108,-614622.97,-1129583.64,Svratka
ZVHS_207-066,-714060.84,-1150595.58,Nežárka
PLA_116,-624118.3,-1028155.9,Rozkoš (Šonovský potok)
ZVHS_507-033,-556514.86,-1148218.25,Želečský p.
CHMI_1088,-771024.59,-1050291.6,Berounka
PMO_DPTLa002,-699250.54,-1168590.45,Pstruhovec
CHMI_7051,-865915.83,-1053044.92,Hamerský potok
REF_060,-809698.4,-989586.76,Chomutovka
PLA_129,-614974.7,-1081676.7,Desná (do Loučné)
PLA_174,-736339.6,-1019824.6,Černávka
CHMI_4005,-773908.62,-1121463.9,Otava
REF_109,-496537.42,-1161509.54,Senice
CHMI_3498,-702575.01,-978620.92,Ploučnice
CHMI_3457,-820332.52,-979824.68,Černá
PVL_2676,-747382.68,-1178106.85,Stropnice
ZVHS_215-012,-748351.6,-1090792.5,Mastník
ZVHS_216-017,-788948.8,-1033191.9,Čistý p.
ZVHS_103N035,-660136.5,-1040315.3,Barchovský p.
CHMI_0401,-576320.28,-1219882.67,Morava
ZVHS_101N003,-645021.5,-1026487,Od Vlčích
CHMI_3462,-783001.94,-965611.98,Divoká Bystřice
PMO_JPPRy022,-653450.45,-1165265.83,Rokytná
PMO_SPPNe005,-614601.48,-1129699.68,Nedvědička
PVL_3255,-730134.17,-1162571.36,Lužnice
CHMI_5012,-670826.93,-1106288.58,Úsobský potok
CHMI_1094,-769342.54,-1053635.54,Litavka
CHMI_6900,-693655,-1119602,Bělá
PVL_3001,-879625.95,-1053020.73,Mže
PVL_2723,-754478.35,-1114476.58,Milevský potok(př.Smutné)
ZVHS_402-045,-482443.6,-1123765.2,Kopřivnička
ZVHS_304-009,-846900.16,-1002368.46,Jesenice
REF_059,-710254.97,-1132855.94,Huťský potok
CHMI_3957,-753515.36,-1177336.5,Stropnice
PVL_3057,-864244.21,-1044703.05,Kosový potok (př.Mže)
ZVHS_509-030,-598846.47,-1112841.95,Chrastovský potok
POH_1179,-807419,-985193,Bílina
ZVHS_301-010,-728403.2,-980668.3,Okenský p.
CHMI_1102,-830609.96,-998500.43,Ohře
PVL_3509,-802513.17,-1071305.71,Holoubkovský potok
ZVHS_503-030,-565269.05,-1188746.66,Kyjovka
CHMI_8010,-792868.06,-984475.63,Bílina
PVL_2101,-768103.86,-1153009.06,Bezdrevský(Netol.) potok
PVL_2911,-782272.19,-1149286.84,Zlatý potok(př.Blanice-HV)
CHMI_7208,-821785.15,-1072920.23,Úhlava
ZVHS_516-016,-628659.4,-1142857.7,Bítýška
POH_1531,-882021,-1017724,Sázek
ZVHS_402-057,-478616.72,-1112703.61,Ondřejnice
CHMI_7061,-777244.83,-1087385.77,Příbramský potok
CHMI_3812,-831355.23,-1078891.7,Radbuza
CHMI_1173,-493891.98,-1139854.57,Rožnovská Bečva
PVL_3022,-879883.03,-1053550.83,Sklářský potok
CHMI_3816,-742727,-1040022,Vltava
POH_100102,-891243.99,-1020178.95,Ohře
ZVHS_211-013,-774824.2,-1135089.6,Skalský p.
ZVHS_201-007,-723844.2,-1107717.2,Novoveský
ZVHS_206-024,-673608.9,-1102503,Lučický
ZVHS_208-004,-755614.3,-1035886.3,Zákolanský
REF_065,-564244.83,-1051389.67,Krupá
CHMI_1169,-543707.58,-1151192.79,Haná
CHMI_3735,-635663.37,-1174376.25,Rokytná
CHMI_3639,-565649.25,-1083240.21,Desná
ZVHS_401-073,-509316.78,-1069974.86,Opava
ZVHS_511-012,-661042.27,-1168023.91,Rokytka
ZVHS_402-052,-493416.71,-1120608.84,Jičínka
POH_15384,-896475,-995082,Hranický potok
CHMI_1057,-794964.33,-1135585.83,Volyňka
CHMI_3159,-699936.58,-1040636.45,Výrovka
PMO_KPPDy005,-593587.93,-1199063.27,Dyje
PVL_3035,-824675.4,-1069763.96,Vejprnický potok (př.Mže)
CHMI_3574,-514873.09,-1098841.39,Moravice
POD_5544,-525848.9,-1114294.6,Odra
PMO_JPPJh004,-669461.62,-1133721.62,Jihlávka
PMO_XPPKa015,-562329.32,-1059597.91,Krupá
PVL_2674,-744984.27,-1177561.99,Stropnice
CHMI_7047,-822426.76,-1069298.91,Mže
PMO_BPPVB010,-476069.75,-1154789.75,Vsetínská Bečva
PVL_2605,-756775.86,-1190840.91,Malše
POH_15390,-726628,-985194,Bobří potok
REF_121,-509955.18,-1161369.43,Trnávka
ZVHS_515-001,-671321.4,-1164877.9,Želetavka
POD_5316,-465312.5,-1123130.7,Baštice
POH_1181,-802402,-987471,Bílina
PMO_ZPPVK024,-542598.81,-1199756.13,Velička
PVL_2777,-693864.56,-1151719.54,Studenský potok
ZVHS_112-005,-598717.8,-1070070.6,Dobroučka
PMO_DPNNM009,-603249.61,-1193586.86,Dyje
ZVHS_512-027,-537753.33,-1177562.17,Jalubský potok
ZVHS_208-025,-740748.6,-1036083.8,Drahanský
POH_1507,-855814,-1036722,Teplá
ZVHS_515-021,-631289.4,-1192566.8,Únanovka
ZVHS_205-013,-833578.9,-1079232.2,Dnešický p.
CHMI_1064,-745535.11,-1066110.02,Sázava
ZVHS_201-021,-712525.3,-1083930.9,Chotýšanka
PVL_2802,-822502.38,-1137898.75,Losenice
POH_15385,-788204,-1005687,Ohře
REF_047,-722483.83,-1179866.99,Dračice
PVL_2828,-799448.92,-1124924.4,Březový potok
CHMI_1120,-788315.95,-989592.64,Bílina
CHMI_5049,-755736.77,-1019326.67,Zlonický potok
PLA_165,-684288.7,-995767.3,Libuňka
ZVHS_108-008,-650252.3,-1069727.6,Markovický p.
ZVHS_508-009,-528598.3,-1132886.4,Lubeň
ZVHS_204-040,-762412.2,-1177295.4,Třebonínský p.
CHMI_7116,-616897.02,-1138095.06,Loučka
ZVHS_212-014,-840159.8,-1026075.1,Bochovský potok
PLA_84,-680677,-972987,Kamenice
CHMI_3956,-500558,-1183543.93,Vlára
PMO_SPPRk012,-582097.19,-1169802.72,Rakovec
PLA_128,-614798.3,-1081506.8,Loučná
POH_1266,-804248,-996679,Hačka
PLA_167,-696517.9,-996213.2,Mohelka
PVL_2550,-756908.78,-1159298.79,Kyselá voda
PMO_XPPJe009,-580938.59,-1104747.63,Jevíčka
REF_038,-693438.48,-1158174.07,Bolíkovský potok
ZVHS_513-016,-491347.98,-1140366.31,Zašovský potok
PMO_ZPPLD019,-519285.49,-1181710.28,Ludkovický potok
PMO_YPPMt022,-539108.31,-1150780.49,Moštěnka
PLA_115,-612644.3,-1014149.7,Dřevíč
PMO_YPTOp001,-573485.94,-1150797.87,Malá Haná
ZVHS_102-030,-641664.7,-1092357,Drachtinka
ZVHS_106-035,-694135.5,-1013249.5,Křešovský p.
CHMI_1062,-699455.94,-1087642.41,Sázava
CHMI_1109,-755194.94,-993234.23,Ohře
POH_1398,-885757,-1019180,Slatinný potok
PMO_SPPSv004,-631975.65,-1099535.84,Svratka
CHMI_5024,-729806.64,-1045522.88,Říčanský potok
ZVHS_201-047,-726706.7,-1073417.1,Benešovský
CHMI_1139,-564324.49,-1204225.86,Morava
PLA_146,-670555.5,-1017810.7,Cidlina
POH_1150,-826819,-984560,Přísečnický potok
ZVHS_515-035,-631037.49,-1187787.82,Křepička  km 14.0 - 18.3
REF_133,-492630.93,-1158237.53,Vsetínská Bečva
ZVHS_206-030,-680759.79,-1107146.81,Pstružný
CHMI_5048,-751839.57,-1018763.94,Vranský potok
PVL_2715,-734972.26,-1120633.25,Lužnice
ZVHS_210-022,-689934.36,-1115852.64,Jankovský
ZVHS_402-058,-500708.63,-1126241.02,Luha
CHMI_1132,-565090.41,-1101567.21,Morava
CHMI_5022,-722608.38,-1106293.53,Blanice
PLA_315,-619429,-1023738,Vysokovský potok
PMO_SPPBo031,-632573.8,-1117688.03,Bobrůvka (Loučka)
ZVHS_218-006,-814395.8,-1130525.6,Nezdický p.
REF_009,-562013.92,-1106291.79,Morava
ZVHS_102-027,-639808.7,-1059107.5,Zadní Lodrantka
POH_1087,-778617,-982712,Bílina
PVL_3815,-743280.97,-1035439.25,Vltava
ZVHS_207-031,-703202.6,-1143807.5,Brodek
CHMI_7058,-769350.63,-1053643.23,Litavka
POD_5401,-436395.7,-1135104.5,Olše
ZVHS_402-037,-479728,-1113617.1,Trnávka
ZVHS_507-023,-557419.5,-1150578.1,Tištínka
ZVHS_206-028,-676776.8,-1095960.6,Zbožský
ZVHS_515-034,-643702.69,-1185606.93,Plenkovický p. km 7.0 - 19.7
CHMI_3720,-675594.93,-1130816.47,Jihlava
ZVHS_501-046,-593555.2,-1134996.8,Holešinka
ZVHS_205-001,-841432,-1070842.5,Hlubočka
CHMI_3958,-822641.69,-1137775.34,Otava
ZVHS_501-015,-583468,-1139360.8,Bílá voda
ZVHS_515-004,-671966.3,-1182170.7,Blatnice
PVL_2602,-760347.66,-1200293.85,Malše
ZVHS_208-022,-738333.5,-1017874.2,Kozárovický
ZVHS_212-001,-831852.6,-1065968.3,Myslinka
PMO_JPPBt005,-660060.37,-1138104,Brtnice
PMO_ZPPOk021,-534757.99,-1191256.49,Okluky
ZVHS_215-017,-746028.6,-1096486,Sedlecký
PVL_2024,-847114.28,-1046548.9,Nezdický potok(př.Úter.p.)
ZVHS_501-033,-597470.67,-1174189.88,Dunávka
ZVHS_201-012,-721254.2,-1097254.1,Zvěstovský p.
CHMI_3786,-442899.95,-1123429.73,Olše
PMO_SPTBs002,-586493.99,-1125868.07,Bělá
ZVHS_514-013,-506985.27,-1167821.93,Bratřejovka
ZVHS_515-039,-647669.09,-1192911.33,Mašovický potok
PLA_334,-680891,-1074922,Klejnárka
CHMI_0103,-734136.26,-1019066.96,Labe
CHMI_3970,-896559.94,-1018272.41,Ohře
ZVHS_217-043,-793940.9,-1054042.8,Vejvanovský p.
ZVHS_401-075,-497906.02,-1090666.95,Hvozdnice
CHMI_1078,-836876.46,-1103898.9,Úhlava
PVL_2952,-788055.61,-1111465.81,Lomnice
ZVHS_220-040,-882919.4,-1075775.8,Nivní p.
ZVHS_302-017,-880714.8,-1018968.6,Plesná
ZVHS_502-023,-584770.41,-1210885.24,Včelínek           4-17-01-047
ZVHS_210-016,-685604.66,-1117753.18,Jankovský p.
PVL_3224,-826386.1,-1085735.85,Divoký potok
ZVHS_106N008,-693659,-1012076.1,náhon do Klenice
PMO_ZPPOv016,-513613.98,-1187064.27,Olšava
ZVHS_517-032,-582879.59,-1167291.93,Rakovec
REF_011,-540841.73,-1103879.2,Sitka
ZVHS_102N006,-634944.6,-1067639.3,Kolajka
ZVHS_103N007,-662543.5,-1010472.6,LP Úlibického p.
ZVHS_211-012,-770571.47,-1136255.18,Blanička
PVL_2780,-711925.62,-1152444.85,Hamerský potok(př.Nežárky)
ZVHS_401-077,-533554.88,-1043474.21,Olešnice
PVL_2060,-656224.83,-1106617.95,Borovský potok(př.Sázavy)
ZVHS_210-064,-705001.3,-1105784.9,Smrdovský p.
POH_1116,-734034,-959643,Chribská Kamenice
POH_1771,-878963,-1019309,Ohře
ZVHS_305-032,-750121.9,-1009739.5,Čepel
ZVHS_210-043,-702739.7,-1113149.9,Přední Žlab
ZVHS_202-022,-778382,-1058796,Stroupínský potok
ZVHS_205-036,-831367,-1074203.9,Zálužský p.
ZVHS_107N003,-627638.6,-1030419.3,Jásenský p.
PMO_JPPJi016,-678560.13,-1134593.94,Jihlava
CHMI_3711,-778420.28,-1085889.49,Příbramský potok
CHMI_7800,-704581,-1114737,Kejtovský potok
CHMI_5052,-743391.23,-1045188.67,Botič
CHMI_1044,-747234.06,-1058719.89,Vltava
POH_1010,-823201,-998055,Ohře
PVL_2549,-757676.82,-1161221.26,Dehtářský potok
ZVHS_402-008,-507883.9,-1126229.1,Bělotínský potok
ZVHS_219-017,-735220,-1131359.2,Želečský p.
PVL_2708,-726416.6,-1173679.37,Lužnice
ZVHS_107-013,-606756.2,-1000462,Vernéřovický p.
PLA_71,-703107,-962270,Lužická Nisa
REF_102,-682866.91,-1098842.63,Sázava
ZVHS_501-039,-608925.86,-1140198.88,Besének
PLA_145,-681227.7,-1064699.5,Vrchlice
CHMI_1141,-511016.53,-1070099.92,Opava
PVL_2728,-731436.41,-1138669.41,Dírenský potok
CHMI_1146,-475182.9,-1101546.72,Opava
CHMI_1103,-820005.29,-999485.19,Ohře
PLA_95,-647100.1,-1075341.9,Chrudimka
ZVHS_102-074,-648840.15,-1099019.57,Janský potok (+ Barchanecký)
ZVHS_219-012,-717565.91,-1128922.92,Černovický p.
ZVHS_217-031,-807820.7,-1073045.3,Rakovský p.
PLA_113,-609944.2,-1010936.5,Ledhuje
ZVHS_220-031,-847240,-1046479,Nezdický p.
ZVHS_210-051,-707092.8,-1105273,Martinický
PLA_134,-645987.2,-1077334.5,Chrudimka
POH_1265,-799357,-1005820,Hutná
ZVHS_509-003,-587257.1,-1088695.5,Rychnovský p.
ZVHS_210-063,-706878.4,-1103267.5,Mohelnice
POD_5416,-455703.8,-1114788.9,Stonávka
ZVHS_210-013,-693488.5,-1120599.3,Olešná
CHMI_3270,-709417.01,-1148153.7,Žirovnice
POH_100101,-889550,-1021778,Ohře
PVL_0500,-700728.8,-1094771.95,Sedlický potok
ZVHS_217-020,-819311.1,-1068395,Hrádecký p.
ZVHS_219-024,-729125.2,-1118095.7,Chotovinský p.
PVL_2960,-787896.4,-1092217.85,Skalice
ZVHS_208-005,-754758.1,-1031932.2,Buštěhradský p.
ZVHS_515-038,-656439.92,-1183424.26,Štítarský potok
PMO_JPPTP002,-678149.11,-1139355.92,Třešťský potok
ZVHS_305N002,-738353.9,-994164.3,Obrtka
PVL_3063,-847662.13,-1054245.5,Hadovka
CHMI_3213,-767236.87,-1093654.6,Vltava
CHMI_1101,-845834.16,-1010815.91,Ohře
ZVHS_104-005,-681744.1,-1074493.2,Medenický p.
ZVHS_206-039,-680555.46,-1099564,Pstružný potok
PLA_327,-637047,-1043838,Stříbrný potok
CHMI_3463,-768667.84,-961204.87,Rybný potok
CHMI_1145,-477751.01,-1096083.87,Opava
ZVHS_220-032,-844216.1,-1046720.5,Dolský potok
ZVHS_201-045,-723506.2,-1076860.3,Petroupimský
ZVHS_504-039,-660026.6,-1138116.8,Brtnice
ZVHS_102-076,-667317.44,-1075044.93,Kurvice
CHMI_1161,-475462.42,-1103005.9,Odra
ZVHS_111-016,-630764.6,-1012323.8,Hajnický p.
ZVHS_509N005,-588034.3,-1113804.2,Malonínský p.
CHMI_3643,-568410.68,-1089434.33,Moravská Sázava
PVL_2067,-750643.73,-1018403.32,Bakovský potok
PVL_2146,-769188.68,-1207303.2,Mlýnecký potok
PLA_161,-671255.3,-995894.1,Oleška (do Jizery)
PLA_313,-614593.7,-1038681.5,Dědina
ZVHS_103N006,-663162.3,-1008826.3,Úlibický p.
ZVHS_207-046,-715985.56,-1153821.37,PP Nežárky od Matné
PVL_2737,-752499.37,-1178366.52,Svinenský potok
PVL_2062,-662982.58,-1118310.78,Zlatý potok(př.Šlapanky)
REF_119,-592900.21,-1070805.76,Tichá Orlice
ZVHS_516-012,-626674.9,-1124629.5,Olešná
ZVHS_207-051,-723536.3,-1155393.1,Hatínský p.
REF_024,-751246.27,-1133725.9,Židova strouha
ZVHS_303-003,-819674.3,-1006920.5,Vintířovský p.
PLA_289,-641970.2,-1056159.2,Ředický potok
ZVHS_220-045,-865734,-1054771,Hamerský potok
PLA_130,-640354,-1093296,Chrudimka
PMO_YPPBL014,-548194.89,-1137647.99,Blata
CHMI_1209,-565681.29,-1190664.6,Kyjovka
PVL_2145,-806662.65,-1174448.2,Světlá
CHMI_3468,-852600.59,-1011029.98,Chodovský potok
ZVHS_111-027,-644496.69,-1001177.7,Čistá
ZVHS_503-010,-569413.5,-1181337.2,Soudný p.
CHMI_4600,-694282,-1112257,Trnava
PMO_ZPTFr001,-518727,-1161323.72,Fryštácký potok
PLA_153,-694284,-1037656,Sánský kanál
PLA_107,-627166.8,-1002895.9,Ličná
PVL_3033,-831822.24,-1070711.42,Vejprnický potok (př.Mže)
REF_039,-848824.74,-1001988.75,Bystřice
CHMI_3319,-687193.39,-1094237.81,Sázava
PVL_2150,-768512.58,-1206851.07,Větší Vltavice
ZVHS_102-075,-659766.35,-1089434.85,Novoveský potok
PVL_2100,-693664.39,-1102621.4,Blažejovický potok(př.Želivky)
CHMI_1200,-596127.13,-1123298.31,Svitava
POD_5301,-461555.4,-1144434.9,Ostravice
ZVHS_401-063,-551247.9,-1033127.9,Vojtovický potok
REF_076,-584202.91,-1134969.14,Luha
PVL_2537,-758489.49,-1135860.56,Vltava
REF_052,-475279.47,-1151524.87,Jezerní potok
CHMI_1168,-548334.3,-1143584.09,Valová
PLA_151,-687670,-1028796,Mrlina
ZVHS_106-051,-728308.6,-1022009.5,Jelenický p.
ZVHS_108-013,-648867.5,-1058437.2,Brozanský p.
REF_027,-794825.84,-1163383.37,Blanice
POH_203101,-827044,-985607,Přísečnice
ZVHS_102-014,-620763.8,-1070538,Slatinka
ZVHS_112-018,-620909.99,-1060849.75,Čermná
CHMI_1023,-632692.49,-1028569.73,Metuje
CHMI_4008,-566454.09,-1069540.69,Morava
CHMI_0101,-658503.23,-1060002.91,Labe
PLA_157,-700165,-1041501,Šembera
CHMI_3478,-719955.91,-951272.83,Mandava
ZVHS_517-031,-581412.05,-1169931.49,Litava
ZVHS_105-005,-664121.4,-1005030.4,Popelka
ZVHS_111-029,-638358.78,-1006547.85,Pilníkovský potok
CHMI_3570,-529428.7,-1047388.4,Zlatý potok
ZVHS_219-025,-725486.49,-1120283.6,Velmovický p.
